日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,成交量,成交金额
1998-07-15,'399107,深证Ａ指,430.747,431.547,426.137,428.485,429.868,0.879,0.2045,328482112,3554679040.0
1998-07-14,'399107,深证Ａ指,429.868,438.788,429.424,438.388,438.163,-8.295,-1.8931,429407712,4425582080.0
1998-07-13,'399107,深证Ａ指,438.163,440.007,436.516,439.795,438.918,-0.755,-0.172,385916800,4128209920.0
1998-07-10,'399107,深证Ａ指,438.918,439.057,431.454,431.454,431.085,7.833,1.817,400764512,3998871040.0
1998-07-09,'399107,深证Ａ指,431.085,432.105,429.283,430.653,430.306,0.779,0.181,286948608,2815243008.0
1998-07-08,'399107,深证Ａ指,430.306,430.556,425.993,425.993,425.518,4.788,1.1252,290970208,2810319872.0
1998-07-07,'399107,深证Ａ指,425.518,425.624,420.308,422.404,423.551,1.967,0.4644,316730816,2757990912.0
1998-07-06,'399107,深证Ａ指,423.551,432.858,423.113,432.858,433.568,-10.017,-2.3104,339189600,3163582976.0
1998-07-03,'399107,深证Ａ指,433.568,436.825,431.389,434.166,432.841,0.727,0.168,462944384,4468684800.0
1998-07-02,'399107,深证Ａ指,432.841,433.172,419.329,425.381,426.073,6.768,1.5885,387447488,3867608064.0
1998-07-01,'399107,深证Ａ指,426.073,443.224,426.022,440.552,431.939,-5.866,-1.3581,420928192,4060726016.0
1998-06-30,'399107,深证Ａ指,431.939,439.704,430.553,438.446,438.57,-6.631,-1.512,325983904,3362927104.0
1998-06-29,'399107,深证Ａ指,438.57,448.908,437.499,448.762,449.818,-11.248,-2.5006,389209088,3854376960.0
1998-06-26,'399107,深证Ａ指,449.818,453.334,449.018,451.707,451.726,-1.908,-0.4224,424388800,4505794048.0
1998-06-25,'399107,深证Ａ指,451.726,460.038,450.464,459.411,458.891,-7.165,-1.5614,458016608,4652271104.0
1998-06-24,'399107,深证Ａ指,458.891,459.111,455.107,457.414,457.172,1.719,0.376,487319200,5249232896.0
1998-06-23,'399107,深证Ａ指,457.172,458.099,455.006,458.099,458.403,-1.231,-0.2685,490260000,5699103744.0
1998-06-22,'399107,深证Ａ指,458.403,459.515,457.455,458.71,457.813,0.59,0.1289,534264000,5837558784.0
1998-06-19,'399107,深证Ａ指,457.813,457.929,452.096,452.096,450.798,7.015,1.5561,421066496,4659315200.0
1998-06-18,'399107,深证Ａ指,450.798,451.807,446.469,446.469,445.057,5.741,1.2899,423544512,3898802944.0
1998-06-17,'399107,深证Ａ指,445.057,450.207,444.208,446.916,446.688,-1.631,-0.3651,369793984,3570678016.0
1998-06-16,'399107,深证Ａ指,446.688,449.783,436.185,449.783,450.659,-3.971,-0.8812,466032192,4662026240.0
1998-06-15,'399107,深证Ａ指,450.659,459.625,448.523,459.493,458.482,-7.823,-1.7063,442616384,4765399040.0
1998-06-12,'399107,深证Ａ指,458.482,458.68,451.813,455.257,444.402,14.08,3.1683,473754592,5178381824.0
1998-06-11,'399107,深证Ａ指,444.402,454.191,444.335,453.977,454.279,-9.877,-2.1742,377310400,3853063936.0
1998-06-10,'399107,深证Ａ指,454.279,458.036,448.655,451.114,452.683,1.596,0.3526,451298112,4760676864.0
1998-06-09,'399107,深证Ａ指,452.683,466.895,448.341,466.895,467.771,-15.088,-3.2255,666673472,6620008960.0
1998-06-08,'399107,深证Ａ指,467.771,470.544,466.906,469.445,468.0,-0.229,-0.0489,584877120,6473459200.0
1998-06-05,'399107,深证Ａ指,468.0,470.796,460.913,467.761,468.164,-0.164,-0.035,677325376,7080693760.0
1998-06-04,'399107,深证Ａ指,468.164,473.087,466.898,472.462,471.994,-3.83,-0.8115,663097600,6810885120.0
1998-06-03,'399107,深证Ａ指,471.994,472.148,469.418,470.34,469.657,2.337,0.4976,714257472,6909842944.0
1998-06-02,'399107,深证Ａ指,469.657,471.343,465.392,470.888,470.056,-0.399,-0.0849,727111680,7298596864.0
1998-06-01,'399107,深证Ａ指,470.056,470.572,466.918,468.718,466.824,3.232,0.6923,837081280,8838390784.0
1998-05-29,'399107,深证Ａ指,466.824,466.884,464.404,464.404,463.676,3.148,0.6789,757296704,7639682048.0
1998-05-28,'399107,深证Ａ指,463.676,467.546,462.734,466.979,465.99,-2.314,-0.4966,832575488,7722436096.0
1998-05-27,'399107,深证Ａ指,465.99,466.168,463.42,464.568,463.393,2.597,0.5604,828377216,8699229184.0
1998-05-26,'399107,深证Ａ指,463.393,464.972,461.537,464.406,462.911,0.482,0.1041,796389632,8017849856.0
1998-05-25,'399107,深证Ａ指,462.911,463.115,458.186,460.125,458.483,4.428,0.9658,925705728,9224714240.0
1998-05-22,'399107,深证Ａ指,458.483,459.465,456.163,456.163,454.713,3.77,0.8291,722439488,7327796224.0
1998-05-21,'399107,深证Ａ指,454.713,455.829,449.304,450.424,450.768,3.945,0.8752,595909120,5895642112.0
1998-05-20,'399107,深证Ａ指,450.768,454.166,449.424,453.931,453.303,-2.535,-0.5592,587564672,5588106752.0
1998-05-19,'399107,深证Ａ指,453.303,455.936,450.673,455.17,454.709,-1.406,-0.3092,648657216,6287694848.0
1998-05-18,'399107,深证Ａ指,454.709,456.593,452.637,455.732,454.267,0.442,0.0973,759521088,6401238016.0
1998-05-15,'399107,深证Ａ指,454.267,460.081,452.245,457.487,455.626,-1.359,-0.2983,1004193600,8285611008.0
1998-05-14,'399107,深证Ａ指,455.626,458.599,454.186,457.593,455.716,-0.09,-0.0197,1222265600,9264785408.0
1998-05-13,'399107,深证Ａ指,455.716,455.906,449.661,449.661,449.168,6.548,1.4578,1100680832,8979698688.0
1998-05-12,'399107,深证Ａ指,449.168,451.165,445.732,450.812,450.79,-1.622,-0.3598,1000804928,8152143872.0
1998-05-11,'399107,深证Ａ指,450.79,456.321,450.019,455.901,453.61,-2.82,-0.6217,1103167232,10483728384.0
1998-05-08,'399107,深证Ａ指,453.61,453.68,442.057,442.512,444.468,9.142,2.0568,991428608,9374623744.0
1998-05-07,'399107,深证Ａ指,444.468,455.879,444.447,452.663,452.462,-7.994,-1.7668,893135808,9531878400.0
1998-05-06,'399107,深证Ａ指,452.462,452.862,448.327,452.747,452.714,-0.252,-0.0557,762753088,7819336192.0
1998-05-05,'399107,深证Ａ指,452.714,452.864,449.311,452.147,450.247,2.467,0.5479,848963392,8325980160.0
1998-05-04,'399107,深证Ａ指,450.247,450.333,445.355,445.355,442.292,7.955,1.7986,1194563456,10440961024.0
1998-04-30,'399107,深证Ａ指,442.292,442.396,437.895,438.099,437.186,5.106,1.1679,969551680,8035872768.0
1998-04-29,'399107,深证Ａ指,437.186,439.416,435.111,438.484,436.574,0.612,0.1402,854190528,7105989120.0
1998-04-28,'399107,深证Ａ指,436.574,436.708,429.611,429.611,428.189,8.385,1.9582,1001396416,8059232256.0
1998-04-27,'399107,深证Ａ指,428.189,431.203,426.454,428.478,430.287,-2.098,-0.4876,880517184,8734286848.0
1998-04-24,'399107,深证Ａ指,430.287,436.445,429.707,433.174,433.325,-3.038,-0.7011,828678080,7284804096.0
1998-04-23,'399107,深证Ａ指,433.325,438.979,432.514,438.265,436.5,-3.175,-0.7274,937386112,6949579776.0
1998-04-22,'399107,深证Ａ指,436.5,436.587,427.275,427.275,426.717,9.783,2.2926,701623616,6912802816.0
1998-04-21,'399107,深证Ａ指,426.717,428.485,423.691,424.205,423.866,2.851,0.6726,584452288,5026344960.0
1998-04-20,'399107,深证Ａ指,423.866,427.023,420.688,423.367,426.363,-2.497,-0.5857,689493824,6254220800.0
1998-04-17,'399107,深证Ａ指,426.363,432.051,424.144,432.051,433.358,-6.995,-1.6141,706798208,6685662208.0
1998-04-16,'399107,深证Ａ指,433.358,436.891,432.536,435.654,436.043,-2.685,-0.6158,852884224,8172314112.0
1998-04-15,'399107,深证Ａ指,436.043,436.306,430.822,430.822,430.611,5.432,1.2615,795058112,7203999744.0
1998-04-14,'399107,深证Ａ指,430.611,433.587,427.995,432.422,432.887,-2.276,-0.5258,772716480,6772314112.0
1998-04-13,'399107,深证Ａ指,432.887,434.937,430.627,432.228,430.391,2.496,0.5799,1151067136,10506636288.0
1998-04-10,'399107,深证Ａ指,430.391,430.435,423.444,423.487,423.699,6.692,1.5794,1322785152,9347605504.0
1998-04-09,'399107,深证Ａ指,423.699,432.633,421.589,431.729,430.265,-6.566,-1.526,1251096320,9746862080.0
1998-04-08,'399107,深证Ａ指,430.265,430.312,423.813,423.92,424.295,5.97,1.407,1076641408,9183330304.0
1998-04-07,'399107,深证Ａ指,424.295,426.521,421.996,425.73,424.923,-0.628,-0.1478,1434958336,7982137856.0
1998-04-06,'399107,深证Ａ指,424.923,424.987,418.205,419.916,418.018,6.905,1.6518,905899584,8863195136.0
1998-04-03,'399107,深证Ａ指,418.018,418.149,410.99,412.032,412.357,5.661,1.3728,743368832,7446474752.0
1998-04-02,'399107,深证Ａ指,412.357,415.798,408.822,408.822,407.51,4.847,1.1894,977624832,9968163840.0
1998-04-01,'399107,深证Ａ指,407.51,407.671,403.363,404.48,404.368,3.142,0.777,540577408,5742486016.0
1998-03-31,'399107,深证Ａ指,404.368,408.355,403.297,408.355,406.894,-2.526,-0.6208,509582688,5679286784.0
1998-03-30,'399107,深证Ａ指,406.894,407.082,395.918,397.749,395.793,11.101,2.8047,617644416,6765300224.0
1998-03-27,'399107,深证Ａ指,395.793,395.997,387.346,387.716,388.363,7.43,1.9132,503149792,5683033088.0
1998-03-26,'399107,深证Ａ指,388.363,390.717,387.905,390.502,390.511,-2.148,-0.55,382823200,3906294016.0
1998-03-25,'399107,深证Ａ指,390.511,397.621,389.569,396.056,390.801,-0.29,-0.0742,422014208,4446502912.0
1998-03-24,'399107,深证Ａ指,390.801,390.965,385.742,385.742,386.217,4.584,1.1869,334298816,3038592000.0
1998-03-23,'399107,深证Ａ指,386.217,388.717,385.84,387.868,388.856,-2.639,-0.6787,400286688,3268498944.0
1998-03-20,'399107,深证Ａ指,388.856,391.328,387.352,390.185,389.785,-0.929,-0.2383,314399392,2895241984.0
1998-03-19,'399107,深证Ａ指,389.785,393.024,388.477,391.332,391.965,-2.18,-0.5562,302762208,2912611072.0
1998-03-18,'399107,深证Ａ指,391.965,397.295,391.65,396.965,396.307,-4.342,-1.0956,364706496,3756337920.0
1998-03-17,'399107,深证Ａ指,396.307,396.343,391.788,391.788,390.866,5.441,1.392,409625696,3903612928.0
1998-03-16,'399107,深证Ａ指,390.866,390.992,385.539,387.528,386.117,4.749,1.2299,356532704,3595329024.0
1998-03-13,'399107,深证Ａ指,386.117,386.295,380.681,381.176,381.426,4.691,1.2299,280607200,2800058112.0
1998-03-12,'399107,深证Ａ指,381.426,383.561,378.823,383.233,384.506,-3.08,-0.801,297663200,2834882048.0
1998-03-11,'399107,深证Ａ指,384.506,391.447,384.213,388.091,387.794,-3.288,-0.8479,334078208,3374149888.0
1998-03-10,'399107,深证Ａ指,387.794,390.518,380.744,386.306,386.886,0.908,0.2347,282147104,2682334976.0
1998-03-09,'399107,深证Ａ指,386.886,390.493,385.969,389.832,389.68,-2.794,-0.717,250643808,2433373952.0
1998-03-06,'399107,深证Ａ指,389.68,389.976,387.637,389.481,390.429,-0.749,-0.1918,253920192,2432457984.0
1998-03-05,'399107,深证Ａ指,390.429,394.471,390.06,393.314,392.817,-2.388,-0.6079,248900800,2503953920.0
1998-03-04,'399107,深证Ａ指,392.817,393.265,389.657,390.912,390.563,2.254,0.5771,264995904,2623543040.0
1998-03-03,'399107,深证Ａ指,390.563,390.645,383.516,383.898,385.338,5.225,1.356,276521696,2588365056.0
1998-03-02,'399107,深证Ａ指,385.338,394.389,384.704,394.389,399.06,-13.722,-3.4386,418037888,3757124096.0
1998-02-27,'399107,深证Ａ指,399.06,404.39,398.5,403.604,402.381,-3.321,-0.8253,328715392,3008433920.0
1998-02-26,'399107,深证Ａ指,402.381,402.421,394.386,396.763,397.334,5.047,1.2702,333465984,3011842048.0
1998-02-25,'399107,深证Ａ指,397.334,402.967,396.267,401.847,402.584,-5.25,-1.3041,347531904,3220515072.0
1998-02-24,'399107,深证Ａ指,402.584,406.845,402.143,405.36,405.69,-3.106,-0.7656,358958112,3157178880.0
1998-02-23,'399107,深证Ａ指,405.69,408.695,400.64,408.695,410.735,-5.045,-1.2283,374682400,3497360896.0
1998-02-20,'399107,深证Ａ指,410.735,415.477,410.663,414.892,414.244,-3.509,-0.8471,403385216,3709904896.0
1998-02-19,'399107,深证Ａ指,414.244,416.507,411.049,414.416,414.399,-0.155,-0.0374,300440800,3069864960.0
1998-02-18,'399107,深证Ａ指,414.399,418.029,412.501,417.042,416.448,-2.049,-0.492,368309504,3699793920.0
1998-02-17,'399107,深证Ａ指,416.448,418.242,413.765,415.818,415.976,0.472,0.1135,392460992,3666971904.0
1998-02-16,'399107,深证Ａ指,415.976,417.329,413.764,417.075,416.767,-0.791,-0.1898,439623392,4563355136.0
1998-02-13,'399107,深证Ａ指,416.767,418.21,415.601,416.771,416.463,0.304,0.073,374755296,3925858048.0
1998-02-12,'399107,深证Ａ指,416.463,419.416,415.331,418.958,418.015,-1.552,-0.3713,487951296,4950936064.0
1998-02-11,'399107,深证Ａ指,418.015,418.258,413.883,414.119,414.646,3.369,0.8125,409589504,3826482944.0
1998-02-10,'399107,深证Ａ指,414.646,418.817,413.92,418.817,418.785,-4.139,-0.9883,452081984,4447258112.0
1998-02-09,'399107,深证Ａ指,418.785,423.868,417.385,420.987,410.443,8.342,2.0324,398708992,4247085056.0
1998-01-23,'399107,深证Ａ指,410.443,411.049,405.731,405.731,405.148,5.295,1.3069,346867392,3741498112.0
1998-01-22,'399107,深证Ａ指,405.148,406.556,401.537,402.594,402.886,2.262,0.5614,393458912,3558149888.0
1998-01-21,'399107,深证Ａ指,402.886,408.814,402.327,406.719,406.744,-3.858,-0.9485,422045696,3438297088.0
1998-01-20,'399107,深证Ａ指,406.744,414.094,403.991,411.793,412.449,-5.705,-1.3832,323594592,3356154880.0
1998-01-19,'399107,深证Ａ指,412.449,416.458,409.814,414.893,414.809,-2.36,-0.5689,404756512,4604321792.0
1998-01-16,'399107,深证Ａ指,414.809,420.683,414.263,420.187,419.588,-4.779,-1.139,526410112,5135111168.0
1998-01-15,'399107,深证Ａ指,419.588,419.954,411.285,415.466,412.308,7.28,1.7657,818638592,7213453824.0
1998-01-14,'399107,深证Ａ指,412.308,413.244,399.586,399.586,399.134,13.174,3.3006,755326720,7574509056.0
1998-01-13,'399107,深证Ａ指,399.134,417.484,380.879,417.484,422.795,-23.661,-5.5963,855188672,9417742336.0
1998-01-12,'399107,深证Ａ指,422.795,429.111,422.645,425.099,424.349,-1.554,-0.3662,665529024,7915453952.0
1998-01-09,'399107,深证Ａ指,424.349,427.187,417.29,424.695,425.395,-1.046,-0.2459,634447680,7470062080.0
1998-01-08,'399107,深证Ａ指,425.395,430.118,423.194,424.927,424.466,0.929,0.2189,715512384,7949173248.0
1998-01-07,'399107,深证Ａ指,424.466,424.649,419.285,419.919,419.575,4.891,1.1657,654423296,6869456896.0
1998-01-06,'399107,深证Ａ指,419.575,419.601,413.3,416.466,415.683,3.892,0.9363,585082304,7061429248.0
1998-01-05,'399107,深证Ａ指,415.683,415.686,407.504,408.152,406.452,9.231,2.2711,556495680,7021835776.0
1997-12-31,'399107,深证Ａ指,406.452,406.572,403.539,404.112,403.877,2.575,0.6376,388531392,4265647104.0
1997-12-30,'399107,深证Ａ指,403.877,408.737,403.147,407.556,407.409,-3.532,-0.8669,390204800,4056933888.0
1997-12-29,'399107,深证Ａ指,407.409,411.395,407.113,409.219,404.586,2.823,0.6978,548867200,5525715968.0
1997-12-26,'399107,深证Ａ指,404.586,406.057,402.172,402.172,399.378,5.208,1.304,551547584,5839876096.0
1997-12-25,'399107,深证Ａ指,399.378,399.442,395.301,396.121,396.444,2.934,0.7401,562552704,5396894208.0
1997-12-24,'399107,深证Ａ指,396.444,399.215,394.718,396.973,396.678,-0.234,-0.059,376224704,4212922112.0
1997-12-23,'399107,深证Ａ指,396.678,398.37,393.533,394.302,393.418,3.26,0.8286,397468192,4415237120.0
1997-12-22,'399107,深证Ａ指,393.418,394.618,386.997,391.65,391.765,1.653,0.4219,488019104,5527804928.0
1997-12-19,'399107,深证Ａ指,391.765,392.841,388.503,390.966,390.943,0.822,0.2103,301238304,3325644032.0
1997-12-18,'399107,深证Ａ指,390.943,394.545,387.621,389.337,391.688,-0.745,-0.1902,274072896,2906145024.0
1997-12-17,'399107,深证Ａ指,391.688,402.256,391.291,402.256,403.936,-12.248,-3.0322,327897312,3836603904.0
1997-12-16,'399107,深证Ａ指,403.936,404.099,399.548,400.084,399.201,4.735,1.1861,319949088,3876514048.0
1997-12-15,'399107,深证Ａ指,399.201,399.326,395.26,395.774,395.337,3.864,0.9774,320698496,3404865024.0
1997-12-12,'399107,深证Ａ指,395.337,400.777,395.098,399.125,398.373,-3.036,-0.7621,327313984,3181475072.0
1997-12-11,'399107,深证Ａ指,398.373,399.994,393.376,399.652,399.007,-0.634,-0.1589,269021312,2978738944.0
1997-12-10,'399107,深证Ａ指,399.007,401.31,397.562,398.23,397.237,1.77,0.4456,257517600,2732207104.0
1997-12-09,'399107,深证Ａ指,397.237,397.307,392.599,392.599,392.333,4.904,1.25,250930400,2761189888.0
1997-12-08,'399107,深证Ａ指,392.333,395.044,391.435,393.422,392.834,-0.501,-0.1275,246291296,2714896896.0
1997-12-05,'399107,深证Ａ指,392.834,398.996,392.695,395.413,393.481,-0.647,-0.1644,344682816,4063139072.0
1997-12-04,'399107,深证Ａ指,393.481,393.867,382.831,383.199,383.424,10.057,2.6229,321333792,3835724032.0
1997-12-03,'399107,深证Ａ指,383.424,385.425,382.125,385.139,385.231,-1.807,-0.4691,199892896,2092898944.0
1997-12-02,'399107,深证Ａ指,385.231,389.279,384.654,386.116,385.953,-0.722,-0.1871,201484000,2053760000.0
1997-12-01,'399107,深证Ａ指,385.953,390.149,385.164,390.149,391.024,-5.071,-1.2969,227912608,2326302976.0
1997-11-28,'399107,深证Ａ指,391.024,391.11,377.132,378.838,381.464,9.56,2.5061,264484000,2795976960.0
1997-11-27,'399107,深证Ａ指,381.464,393.321,381.255,393.321,393.359,-11.895,-3.024,270436896,2882846976.0
1997-11-26,'399107,深证Ａ指,393.359,393.454,386.859,389.187,388.239,5.12,1.3188,253310704,2522172928.0
1997-11-25,'399107,深证Ａ指,388.239,390.278,383.839,384.052,385.392,2.847,0.7387,270165792,2520986880.0
1997-11-24,'399107,深证Ａ指,385.392,392.183,385.288,392.183,395.405,-10.013,-2.5323,308260800,3124866048.0
1997-11-21,'399107,深证Ａ指,395.405,402.708,394.75,401.965,403.568,-8.163,-2.0227,328919296,3833555968.0
1997-11-20,'399107,深证Ａ指,403.568,408.649,402.116,406.747,407.184,-3.616,-0.8881,336383296,3497267968.0
1997-11-19,'399107,深证Ａ指,407.184,412.471,404.647,409.348,410.138,-2.954,-0.7202,335960288,3208847104.0
1997-11-18,'399107,深证Ａ指,410.138,415.988,410.023,413.944,415.131,-4.993,-1.2028,364366688,4111496960.0
1997-11-17,'399107,深证Ａ指,415.131,422.91,415.102,421.76,417.288,-2.157,-0.5169,349997888,3963172096.0
1997-11-14,'399107,深证Ａ指,417.288,422.585,416.003,420.594,419.714,-2.426,-0.578,419963104,5013725184.0
1997-11-13,'399107,深证Ａ指,419.714,420.058,402.581,410.047,413.177,6.537,1.5821,457456192,5285173760.0
1997-11-12,'399107,深证Ａ指,413.177,423.939,412.781,422.323,421.267,-8.09,-1.9204,425652000,4800716800.0
1997-11-11,'399107,深证Ａ指,421.267,421.41,411.253,419.478,421.145,0.122,0.029,483928800,5260846080.0
1997-11-10,'399107,深证Ａ指,421.145,432.199,417.002,430.982,429.012,-7.867,-1.8337,653080320,7379576832.0
1997-11-07,'399107,深证Ａ指,429.012,429.797,423.242,423.242,422.797,6.215,1.47,615210112,6836355072.0
1997-11-06,'399107,深证Ａ指,422.797,432.317,422.705,430.633,427.501,-4.704,-1.1003,714061824,8345170944.0
1997-11-05,'399107,深证Ａ指,427.501,428.249,421.806,422.273,420.02,7.481,1.7811,726664000,8948144128.0
1997-11-04,'399107,深证Ａ指,420.02,420.254,415.002,416.142,416.309,3.711,0.8914,527321792,6049670144.0
1997-11-03,'399107,深证Ａ指,416.309,419.473,413.925,417.762,415.81,0.499,0.12,590513600,6642402816.0
1997-10-31,'399107,深证Ａ指,415.81,417.543,402.565,406.412,412.91,2.9,0.7023,734249088,9213928448.0
1997-10-30,'399107,深证Ａ指,412.91,429.419,412.717,420.989,417.072,-4.162,-0.9979,1106855552,14077040640.0
1997-10-29,'399107,深证Ａ指,417.072,417.186,398.074,399.178,403.175,13.897,3.4469,796520576,9710124032.0
1997-10-28,'399107,深证Ａ指,403.175,418.495,396.078,418.495,418.455,-15.28,-3.6515,821604480,9569162240.0
1997-10-27,'399107,深证Ａ指,418.455,426.148,414.377,418.668,413.604,4.851,1.1729,1053314304,11916516352.0
1997-10-24,'399107,深证Ａ指,413.604,413.672,402.681,403.925,403.606,9.998,2.4772,927526720,10334173184.0
1997-10-23,'399107,深证Ａ指,403.606,406.32,390.987,394.52,396.969,6.637,1.6719,868599296,10136773632.0
1997-10-22,'399107,深证Ａ指,396.969,411.761,394.169,408.095,406.131,-9.162,-2.2559,1216293760,14733741056.0
1997-10-21,'399107,深证Ａ指,406.131,406.259,394.629,399.172,397.872,8.259,2.0758,764831424,8232877056.0
1997-10-20,'399107,深证Ａ指,397.872,397.882,390.592,392.163,388.65,9.222,2.3728,793293568,8682826752.0
1997-10-17,'399107,深证Ａ指,388.65,391.578,378.852,379.124,376.73,11.92,3.1641,775552000,8370144256.0
1997-10-16,'399107,深证Ａ指,376.73,377.348,366.399,366.823,364.705,12.025,3.2972,526573504,5678923776.0
1997-10-15,'399107,深证Ａ指,364.705,365.75,358.759,359.798,359.37,5.335,1.4845,291931904,2705161984.0
1997-10-14,'399107,深证Ａ指,359.37,359.744,354.255,359.744,360.544,-1.174,-0.3256,236499296,1983826048.0
1997-10-13,'399107,深证Ａ指,360.544,365.778,359.595,364.728,363.555,-3.011,-0.8282,274514400,2180058112.0
1997-10-10,'399107,深证Ａ指,363.555,363.59,359.418,360.278,360.013,3.542,0.9839,268115104,2138029952.0
1997-10-09,'399107,深证Ａ指,360.013,364.344,358.839,361.227,360.947,-0.934,-0.2588,314662688,2492084992.0
1997-10-08,'399107,深证Ａ指,360.947,363.17,353.514,355.284,349.635,11.312,3.2354,403985088,3178812928.0
1997-10-07,'399107,深证Ａ指,349.635,349.635,343.939,348.067,348.565,1.07,0.307,173080896,1292660992.0
1997-10-06,'399107,深证Ａ指,348.565,351.131,345.13,349.765,348.422,0.143,0.041,157045408,1356947968.0
1997-09-30,'399107,深证Ａ指,348.422,348.489,342.023,342.356,343.01,5.412,1.5778,251762400,2017228032.0
1997-09-29,'399107,深证Ａ指,343.01,351.145,340.748,351.145,353.333,-10.323,-2.9216,263636000,2404640000.0
1997-09-26,'399107,深证Ａ指,353.333,356.362,346.941,355.925,355.519,-2.186,-0.6149,311555008,2659845888.0
1997-09-25,'399107,深证Ａ指,355.519,358.789,350.562,354.037,350.778,4.741,1.3516,460410112,3996336128.0
1997-09-24,'399107,深证Ａ指,350.778,351.071,334.787,334.787,328.928,21.85,6.6428,436413792,3742387968.0
1997-09-23,'399107,深证Ａ指,328.928,353.882,325.729,351.1,355.622,-26.694,-7.5063,387561408,3223043072.0
1997-09-22,'399107,深证Ａ指,355.622,383.885,355.596,383.737,383.276,-27.654,-7.2152,312377216,2774438912.0
1997-09-19,'399107,深证Ａ指,383.276,383.86,378.734,379.505,379.159,4.117,1.0858,221373408,2023356032.0
1997-09-18,'399107,深证Ａ指,379.159,380.658,374.694,376.202,376.033,3.126,0.8313,228505296,2013222016.0
1997-09-17,'399107,深证Ａ指,376.033,383.189,374.415,381.988,382.215,-6.182,-1.6174,209189904,1840566016.0
1997-09-16,'399107,深证Ａ指,382.215,385.204,380.152,380.375,380.137,2.078,0.5466,266186000,2359440896.0
1997-09-15,'399107,深证Ａ指,380.137,391.365,379.589,390.912,392.035,-11.898,-3.0349,413397088,3605927936.0
1997-09-12,'399107,深证Ａ指,392.035,401.768,391.975,399.353,400.612,-8.577,-2.141,401936512,3493744128.0
1997-09-11,'399107,深证Ａ指,400.612,407.933,398.164,406.005,404.759,-4.147,-1.0246,680144384,5847337984.0
1997-09-10,'399107,深证Ａ指,404.759,404.829,397.013,397.458,398.715,6.044,1.5159,569363712,4846811136.0
1997-09-09,'399107,深证Ａ指,398.715,407.432,398.652,406.4,405.977,-7.262,-1.7888,506886912,4447662080.0
1997-09-08,'399107,深证Ａ指,405.977,406.291,402.876,405.117,404.789,1.188,0.2935,552306304,5071021056.0
1997-09-05,'399107,深证Ａ指,404.789,405.604,401.892,405.456,405.604,-0.815,-0.2009,438082592,4251535104.0
1997-09-04,'399107,深证Ａ指,405.604,406.096,403.619,404.238,402.507,3.097,0.7694,579527424,5640607232.0
1997-09-03,'399107,深证Ａ指,402.507,402.547,397.186,397.186,396.713,5.794,1.4605,541078784,5260794880.0
1997-09-02,'399107,深证Ａ指,396.713,398.116,393.456,395.585,395.256,1.457,0.3686,484816000,4402181120.0
1997-09-01,'399107,深证Ａ指,395.256,396.878,391.772,392.348,393.245,2.011,0.5114,626921216,5613581824.0
1997-08-29,'399107,深证Ａ指,393.245,394.944,389.888,394.283,394.524,-1.279,-0.3242,744571072,6659424256.0
1997-08-28,'399107,深证Ａ指,394.524,396.268,391.197,395.127,394.891,-0.367,-0.0929,570254016,5349766144.0
1997-08-27,'399107,深证Ａ指,394.891,394.97,390.727,391.82,391.548,3.343,0.8538,538022528,5087605760.0
1997-08-26,'399107,深证Ａ指,391.548,392.617,387.034,388.791,388.019,3.529,0.9095,610525120,6036922880.0
1997-08-25,'399107,深证Ａ指,388.019,388.026,383.486,384.1,383.482,4.537,1.1831,588059008,5726291968.0
1997-08-22,'399107,深证Ａ指,383.482,383.71,375.796,377.562,377.888,5.594,1.4803,480780704,5106128896.0
1997-08-21,'399107,深证Ａ指,377.888,377.9,370.596,371.036,369.79,8.098,2.1899,405047104,4106806016.0
1997-08-20,'399107,深证Ａ指,369.79,369.796,365.985,366.608,365.65,4.14,1.1322,256699200,2500295936.0
1997-08-19,'399107,深证Ａ指,365.65,368.731,363.338,365.083,365.521,0.129,0.0353,265197104,2554246912.0
1997-08-18,'399107,深证Ａ指,365.521,373.055,362.559,373.055,375.279,-9.758,-2.6002,368362400,3466707968.0
1997-08-15,'399107,深证Ａ指,375.279,385.422,371.945,384.975,382.064,-6.785,-1.7759,472245600,3968805120.0
1997-08-14,'399107,深证Ａ指,382.064,382.094,369.513,369.513,370.826,11.238,3.0305,451674400,3832363008.0
1997-08-13,'399107,深证Ａ指,370.826,384.344,370.649,378.188,380.409,-9.583,-2.5191,437192288,3670543872.0
1997-08-12,'399107,深证Ａ指,380.409,394.628,380.377,392.798,395.193,-14.784,-3.741,458095104,4462574080.0
1997-08-11,'399107,深证Ａ指,395.193,404.199,394.826,403.931,403.833,-8.64,-2.1395,586451008,5659815936.0
1997-08-08,'399107,深证Ａ指,403.833,410.213,403.293,409.03,407.474,-3.641,-0.8936,664463872,6542740992.0
1997-08-07,'399107,深证Ａ指,407.474,407.474,394.737,400.682,403.63,3.844,0.9524,422086208,4475446784.0
1997-08-06,'399107,深证Ａ指,403.63,414.068,403.154,413.569,413.305,-9.675,-2.3409,391796192,4126725888.0
1997-08-05,'399107,深证Ａ指,413.305,417.321,412.425,415.407,414.093,-0.788,-0.1903,402783104,4314058752.0
1997-08-04,'399107,深证Ａ指,414.093,414.654,408.532,410.654,409.458,4.635,1.132,518624896,5408333824.0
